Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,B_1,G_1,R_1,NIR_1,SWIR1_1,SWIR2_1,NVDI_1,B_2,G_2,R_2,NIR_2,SWIR1_2,SWIR2_2,NVDI_2,B_3,G_3,R_3,NIR_3,SWIR1_3,SWIR2_3,NVDI_3,B_4,G_4,R_4,NIR_4,SWIR1_4,SWIR2_4,NVDI_4,B_5,G_5,R_5,NIR_5,SWIR1_5,SWIR2_5,NVDI_5,B_6,G_6,R_6,NIR_6,SWIR1_6,SWIR2_6,NVDI_6,B_7,G_7,R_7,NIR_7,SWIR1_7,SWIR2_7,NVDI_7,B_8,G_8,R_8,NIR_8,SWIR1_8,SWIR2_8,NVDI_8,B_9,G_9,R_9,NIR_9,SWIR1_9,SWIR2_9,NVDI_9,B_10,G_10,R_10,NIR_10,SWIR1_10,SWIR2_10,NVDI_10,B_11,G_11,R_11,NIR_11,SWIR1_11,SWIR2_11,NVDI_11,B_12,G_12,R_12,NIR_12,SWIR1_12,SWIR2_12,NVDI_12,B_13,G_13,R_13,NIR_13,SWIR1_13,SWIR2_13,NVDI_13,B_14,G_14,R_14,NIR_14,SWIR1_14,SWIR2_14,NVDI_14,B_15,G_15,R_15,NIR_15,SWIR1_15,SWIR2_15,NVDI_15,B_16,G_16,R_16,NIR_16,SWIR1_16,SWIR2_16,NVDI_16,B_17,G_17,R_17,NIR_17,SWIR1_17,SWIR2_17,NVDI_17,B_18,G_18,R_18,NIR_18,SWIR1_18,SWIR2_18,NVDI_18,B_19,G_19,R_19,NIR_19,SWIR1_19,SWIR2_19,NVDI_19,B_20,G_20,R_20,NIR_20,SWIR1_20,SWIR2_20,NVDI_20,B_21,G_21,R_21,NIR_21,SWIR1_21,SWIR2_21,NVDI_21,B_22,G_22,R_22,NIR_22,SWIR1_22,SWIR2_22,NVDI_22,B_23,G_23,R_23,NIR_23,SWIR1_23,SWIR2_23,NVDI_23,B_24,G_24,R_24,NIR_24,SWIR1_24,SWIR2_24,NVDI_24
75,S,-61.714056265783995,-33.56984782921393,102.0199765000001,BCR,19/20,1057,396.0,692.0,330.0,4744.0,2238.0,1083.0,0.8699251083957429,347.0,677.0,304.0,5372.0,2263.0,1036.0,0.8928823114869626,212.0,477.0,194.0,5657.0,2052.0,873.0,0.9336865493078106,208.0,494.0,203.0,5004.0,1841.0,833.0,0.9220280391780296,193.0,630.0,257.0,4708.0,1889.0,844.0,0.8964753272910373,455.0,706.0,957.0,2040.0,2750.0,1813.0,0.3613613613613614,483.0,673.0,906.0,1782.0,2710.0,1962.0,0.32589285714285715,898.0,1186.0,1568.0,2556.0,3682.0,2667.0,0.23957322987390886,747.0,979.0,1178.0,2556.0,3071.0,2172.0,0.3690412426352437,650.0,1018.0,1290.0,2552.0,3311.0,2339.0,0.3284747527329516,940.0,1310.0,1648.0,2944.0,3737.0,2621.0,0.28222996515679444,823.0,995.0,1468.0,2238.0,3282.0,2470.0,0.2077711818672423,2194.0,2422.0,2654.0,3366.0,3411.0,2640.0,0.11827242524916945,724.0,880.0,1208.0,1738.0,3202.0,2742.0,0.17990495587236932,2818.0,2974.0,3050.0,3072.0,2637.0,2345.0,0.003593596863770009,1628.0,1624.0,1730.0,1996.0,1666.0,1488.0,0.07139023081052066,1050.0,1204.0,1514.0,2148.0,3662.0,3008.0,0.17312943746586565,1023.0,1248.0,1620.0,2288.0,3763.0,2998.0,0.17093142272262027,1106.0,1284.0,1714.0,2424.0,4020.0,3357.0,0.17158047365877235,1102.0,1366.0,1744.0,2458.0,4216.0,3317.0,0.16991908614945264,1078.0,1334.0,1572.0,2770.0,4061.0,3210.0,0.2759097190234915,464.0,780.0,675.0,3442.0,3016.0,2033.0,0.6720913286373573,,,,,,,,,,,,,,
78,s,-61.73397546039917,-33.588206806199075,103.94997649999992,BCR,19/20,1060,750.0,998.0,1106.0,2318.0,3369.0,2449.0,0.3539719626168225,671.0,916.0,902.0,2744.0,3147.0,2050.0,0.5052111903455841,240.0,582.0,252.0,5284.0,2495.0,1140.0,0.9089595375722545,176.0,419.0,163.0,5532.0,2117.0,910.0,0.942756804214223,148.0,432.0,142.0,5480.0,2245.0,928.0,0.9494841693347564,268.0,609.0,287.0,5040.0,2259.0,989.0,0.8922470433639947,399.0,769.0,759.0,2486.0,2176.0,1356.0,0.5322033898305085,477.0,630.0,944.0,1696.0,2640.0,1796.0,0.28484848484848485,780.0,1001.0,1376.0,2070.0,3526.0,2723.0,0.20139291932675565,783.0,1072.0,1470.0,2154.0,3743.0,2859.0,0.18874172185430466,3552.0,3752.0,3980.0,5060.0,5916.0,4786.0,0.11946902654867254,697.0,902.0,1268.0,1932.0,3319.0,2571.0,0.2075,1764.0,2136.0,2434.0,3000.0,3357.0,2602.0,0.104158998895841,700.0,874.0,1170.0,1704.0,3358.0,2853.0,0.18580375782881006,3758.0,4052.0,4372.0,4728.0,4822.0,4236.0,0.039120879120879117,1950.0,1860.0,1968.0,2252.0,1915.0,1659.0,0.06729857819905212,1018.0,1144.0,1416.0,2056.0,3766.0,3026.0,0.18433179723502305,774.0,948.0,1324.0,1932.0,3585.0,2892.0,0.18673218673218672,1030.0,1210.0,1588.0,2330.0,3983.0,3325.0,0.18938233792751405,1010.0,1286.0,1644.0,2388.0,4178.0,3268.0,0.18452380952380956,1010.0,1310.0,1582.0,2706.0,4108.0,3221.0,0.2621268656716418,596.0,861.0,844.0,3272.0,3187.0,2165.0,0.5898931000971818,,,,,,,,,,,,,,
79,s,-61.742362122314034,-33.58480809281917,104.90997649999996,BCR,19/20,1061,653.0,893.0,899.0,2420.0,3095.0,2095.0,0.4582705634227177,591.0,834.0,805.0,2512.0,2934.0,1873.0,0.514621646065722,250.0,553.0,223.0,4956.0,2218.0,984.0,0.9138829889940144,150.0,362.0,123.0,4996.0,1811.0,776.0,0.9519437390115256,139.0,367.0,139.0,5000.0,1985.0,818.0,0.945903872348706,242.0,669.0,299.0,4508.0,2031.0,888.0,0.8755980861244019,355.0,545.0,752.0,1622.0,2341.0,1549.0,0.36647009267059816,968.0,1214.0,1730.0,2580.0,3933.0,2839.0,0.19721577726218095,924.0,1164.0,1588.0,2342.0,3660.0,2768.0,0.19185750636132315,854.0,1130.0,1598.0,2430.0,3781.0,2771.0,0.20655412115193644,2170.0,2114.0,2148.0,3916.0,4959.0,3464.0,0.29155672823219003,678.0,918.0,1122.0,2446.0,3034.0,2140.0,0.3710762331838565,1858.0,2176.0,2404.0,3316.0,3221.0,2485.0,0.15944055944055946,597.0,858.0,968.0,2454.0,2997.0,2163.0,0.4342489772063121,3404.0,3624.0,3930.0,4120.0,4191.0,3690.0,0.02360248447204969,1996.0,1926.0,1820.0,2492.0,1724.0,1431.0,0.15584415584415584,1056.0,1226.0,1644.0,2400.0,3862.0,2964.0,0.18694362017804156,954.0,1234.0,1774.0,2536.0,4058.0,3000.0,0.17679814385150813,1134.0,1356.0,1838.0,2600.0,4218.0,3313.0,0.17169896349707076,1116.0,1410.0,1886.0,2602.0,4406.0,3310.0,0.15953654188948307,1180.0,1452.0,1810.0,2658.0,4461.0,3546.0,0.18979409131602507,956.0,1226.0,1476.0,2962.0,4381.0,3478.0,0.3348355114916629,,,,,,,,,,,,,,
80,N,-61.74115268165089,-33.591190246832355,106.82997650000004,BCR,19/20,1062,367.0,616.0,312.0,4364.0,2027.0,973.0,0.8665526090675791,335.0,572.0,290.0,5088.0,2138.0,941.0,0.8921532168092228,237.0,487.0,219.0,5196.0,2030.0,872.0,0.9191135734072022,227.0,558.0,249.0,4700.0,1893.0,867.0,0.8993736108304708,226.0,719.0,379.0,4144.0,2016.0,946.0,0.8324121158523105,425.0,630.0,857.0,1732.0,2582.0,1769.0,0.3379683275395905,796.0,1004.0,1388.0,2304.0,3512.0,2632.0,0.2481040086673889,803.0,1032.0,1456.0,2184.0,3615.0,2744.0,0.2,735.0,960.0,1196.0,2188.0,3306.0,2518.0,0.29314420803782504,693.0,976.0,1158.0,2374.0,3406.0,2521.0,0.3442808607021517,1534.0,1700.0,1898.0,3012.0,4209.0,3081.0,0.22688391038696534,582.0,690.0,1026.0,1842.0,3073.0,2444.0,0.2845188284518829,1346.0,1734.0,2020.0,2722.0,3087.0,2403.0,0.14803880219316745,396.0,663.0,662.0,2250.0,2695.0,2037.0,0.5453296703296703,3620.0,3924.0,4192.0,4504.0,4462.0,3949.0,0.035878564857405704,1728.0,1714.0,1562.0,2658.0,1569.0,1282.0,0.25971563981042656,472.0,685.0,459.0,3736.0,1871.0,938.0,0.7811680572109654,177.0,619.0,306.0,4364.0,1989.0,986.0,0.8689507494646681,361.0,635.0,379.0,4038.0,1738.0,857.0,0.8283903101652705,370.0,651.0,402.0,3736.0,1700.0,843.0,0.8057032382793621,420.0,709.0,545.0,3050.0,1788.0,1034.0,0.6968011126564673,498.0,942.0,1294.0,2652.0,2259.0,1540.0,0.34414597060314245,,,,,,,,,,,,,,
81,M,-61.74949707003372,-33.58835513228348,107.30997650000006,BCR,19/20,1063,334.0,556.0,312.0,4240.0,1678.0,734.0,0.8629173989455184,362.0,602.0,321.0,4284.0,1776.0,775.0,0.860586319218241,443.0,829.0,846.0,2727.0,2581.0,1524.0,0.5264483627204031,612.0,908.0,1390.0,2194.0,3424.0,2443.0,0.22433035714285715,567.0,887.0,1432.0,2096.0,3428.0,2334.0,0.18820861678004536,1156.0,1596.0,2338.0,3244.0,4645.0,3320.0,0.16230741669652454,1086.0,1492.0,2078.0,3018.0,4458.0,3290.0,0.18445839874411304,1074.0,1448.0,2012.0,2898.0,4441.0,3233.0,0.1804480651731161,881.0,1260.0,1624.0,2864.0,3825.0,2690.0,0.2762923351158645,883.0,1240.0,1842.0,2680.0,4198.0,3002.0,0.18531623175586026,1250.0,1606.0,2204.0,3278.0,4515.0,3121.0,0.19591390003648304,836.0,1102.0,1656.0,2480.0,3641.0,2624.0,0.19922630560928434,1724.0,2098.0,2524.0,3066.0,3398.0,2591.0,0.09695885509839,831.0,1098.0,1512.0,2200.0,3855.0,3000.0,0.1853448275862069,3244.0,3484.0,3724.0,3694.0,3669.0,3132.0,-0.004044216770018872,1614.0,1616.0,1802.0,2178.0,1960.0,1647.0,0.09447236180904522,1180.0,1378.0,1832.0,2544.0,4329.0,3415.0,0.16270566727605118,1122.0,1426.0,1968.0,2718.0,4454.0,3372.0,0.16005121638924455,1190.0,1502.0,2116.0,3038.0,4622.0,3659.0,0.17889018238261545,1208.0,1590.0,2270.0,3104.0,4887.0,3646.0,0.15519166356531447,1172.0,1502.0,2090.0,2894.0,4607.0,3721.0,0.16131621187800962,1356.0,1688.0,2354.0,3312.0,4984.0,4107.0,0.16907871514295802,,,,,,,,,,,,,,
82,M,-61.75269610154379,-33.59848652573254,112.11997649999999,BCR,19/20,1064,434.0,642.0,411.0,4496.0,1798.0,802.0,0.8324842062359894,444.0,681.0,444.0,4484.0,1853.0,833.0,0.8198051948051948,387.0,750.0,501.0,3552.0,1965.0,955.0,0.7527757216876387,490.0,846.0,1001.0,2836.0,2489.0,1475.0,0.4782382069324994,477.0,829.0,1104.0,2574.0,2814.0,1654.0,0.399673735725938,411.0,608.0,866.0,1242.0,2503.0,1873.0,0.17836812144212524,457.0,579.0,830.0,1238.0,2414.0,1889.0,0.19729206963249515,983.0,1298.0,1894.0,2740.0,3925.0,3050.0,0.18256365990504966,952.0,1290.0,1776.0,2688.0,3529.0,2726.0,0.2043010752688172,907.0,1302.0,1916.0,2708.0,3739.0,2861.0,0.17128027681660898,5316.0,5416.0,6000.0,5924.0,6733.0,6174.0,-0.00637370010063737,627.0,969.0,1380.0,2532.0,3189.0,2379.0,0.294478527607362,1092.0,1496.0,1888.0,2834.0,3012.0,2234.0,0.2003388394747988,489.0,771.0,863.0,2708.0,2851.0,2030.0,0.5166619994399327,3074.0,3172.0,3140.0,3132.0,2707.0,2319.0,-0.0012755102040816323,1144.0,1240.0,1248.0,2510.0,1645.0,1258.0,0.3358169238956892,472.0,616.0,509.0,3322.0,1939.0,1072.0,0.734273035760898,223.0,522.0,378.0,3730.0,1939.0,1041.0,0.815968841285297,381.0,597.0,476.0,3394.0,1690.0,943.0,0.7540051679586564,394.0,630.0,533.0,3244.0,1760.0,935.0,0.717765422292825,485.0,706.0,684.0,2624.0,1958.0,1250.0,0.5864570737605804,533.0,863.0,1254.0,2204.0,2536.0,1804.0,0.27472527472527475,,,,,,,,,,,,,,
83,M,-61.75865328811869,-33.59432907862401,115.4799764999999,BCR,19/20,1065,528.0,807.0,806.0,3188.0,2248.0,1394.0,0.5963945918878317,439.0,694.0,434.0,3510.0,1960.0,1014.0,0.7799188640973631,322.0,700.0,378.0,3924.0,1868.0,888.0,0.8242677824267782,648.0,922.0,1030.0,2976.0,3071.0,2479.0,0.4857713429855217,631.0,927.0,1086.0,2740.0,3258.0,2546.0,0.43230527966544696,477.0,786.0,717.0,2908.0,3009.0,2382.0,0.6044137931034482,440.0,739.0,517.0,3440.0,2364.0,1561.0,0.7386909274703057,331.0,670.0,402.0,3826.0,2229.0,1250.0,0.8098391674550615,263.0,583.0,300.0,3874.0,1857.0,942.0,0.8562529947292765,167.0,563.0,316.0,3784.0,2110.0,1112.0,0.8458536585365853,1438.0,1712.0,880.0,3496.0,2393.0,1321.0,0.5978062157221207,238.0,582.0,489.0,2742.0,2206.0,1431.0,0.6973073351903436,1176.0,1506.0,1758.0,2864.0,2693.0,2013.0,0.2392903504976201,261.0,514.0,605.0,2110.0,2502.0,2011.0,0.5543278084714549,3134.0,3200.0,3248.0,3178.0,2791.0,2397.0,-0.010893246187363837,1112.0,1160.0,1260.0,2042.0,1688.0,1422.0,0.23682616596002426,689.0,833.0,933.0,2406.0,2815.0,2326.0,0.4411500449236298,540.0,816.0,1124.0,2282.0,3165.0,2828.0,0.33998825601879035,563.0,761.0,774.0,3150.0,2961.0,2529.0,0.6055045871559633,702.0,946.0,1128.0,2402.0,3303.0,2825.0,0.36090651558073655,736.0,1001.0,1116.0,2830.0,3407.0,3043.0,0.4343639128231121,781.0,1028.0,1360.0,2388.0,3648.0,3445.0,0.2742796157950907,,,,,,,,,,,,,,
84,P,-61.76121880930054,-33.59619664945576,116.92997649999997,BCR,19/20,1066,461.0,680.0,432.0,4796.0,2007.0,944.0,0.8347360367253251,680.0,944.0,1054.0,2800.0,2624.0,1600.0,0.4530358069538142,320.0,647.0,339.0,3814.0,2352.0,1255.0,0.8367445220322658,645.0,896.0,1122.0,2596.0,2889.0,1945.0,0.3964497041420119,501.0,824.0,866.0,3068.0,2761.0,1600.0,0.559735638027453,310.0,678.0,373.0,3872.0,2562.0,1598.0,0.8242638398115429,293.0,590.0,288.0,3786.0,2077.0,1105.0,0.8586156111929307,264.0,596.0,273.0,3994.0,2173.0,1075.0,0.8720412467775955,252.0,521.0,279.0,3642.0,1953.0,961.0,0.8576893649579189,110.0,448.0,187.0,3826.0,2106.0,1041.0,0.906802890605532,8744.0,7320.0,5976.0,8552.0,5657.0,3793.0,0.17731277533039647,194.0,455.0,451.0,2862.0,2323.0,1450.0,0.7277392091759735,1052.0,1428.0,1642.0,2954.0,2694.0,2016.0,0.2854656222802437,185.0,441.0,432.0,2436.0,2362.0,1677.0,0.6987447698744771,3122.0,3208.0,3154.0,3066.0,2502.0,2081.0,-0.01414790996784566,1148.0,1220.0,1226.0,2200.0,1731.0,1378.0,0.28429655575014595,655.0,857.0,929.0,2418.0,3000.0,2363.0,0.4448760083657006,457.0,775.0,869.0,2828.0,3038.0,2235.0,0.5298890992696781,440.0,678.0,558.0,3496.0,2474.0,1597.0,0.7247163295510607,437.0,702.0,548.0,3440.0,2540.0,1488.0,0.7251755265797393,373.0,645.0,398.0,4096.0,2070.0,1073.0,0.8228749443702714,128.0,414.0,197.0,4232.0,1947.0,999.0,0.9110408670128696,,,,,,,,,,,,,,
85,s,-61.7642486855284,-33.59691755949774,117.40997649999996,BCR,19/20,1067,638.0,863.0,876.0,2358.0,3030.0,2041.0,0.4582560296846011,666.0,861.0,971.0,2068.0,3035.0,2139.0,0.3609740046067785,230.0,543.0,252.0,4208.0,2080.0,953.0,0.8869955156950673,165.0,368.0,135.0,4732.0,1703.0,730.0,0.9445243476474214,142.0,371.0,140.0,4656.0,1785.0,746.0,0.9416180150125104,207.0,562.0,244.0,4224.0,1835.0,836.0,0.8907788719785139,389.0,763.0,748.0,2460.0,2110.0,1279.0,0.5336658354114713,382.0,523.0,756.0,1484.0,2531.0,1700.0,0.325,740.0,993.0,1294.0,2212.0,3513.0,2596.0,0.26183685111237875,661.0,971.0,1216.0,2374.0,3505.0,2488.0,0.3225626740947075,684.0,852.0,1146.0,1656.0,2555.0,1689.0,0.18201284796573874,700.0,931.0,1332.0,2066.0,3432.0,2634.0,0.21600941730429665,1346.0,1670.0,2086.0,2632.0,3094.0,2353.0,0.11572700296735905,650.0,810.0,1156.0,1616.0,3320.0,2850.0,0.16594516594516595,3362.0,3438.0,3560.0,3596.0,3374.0,2784.0,0.005030743432084964,1370.0,1394.0,1526.0,1978.0,2055.0,1722.0,0.12899543378995434,1007.0,1132.0,1440.0,2032.0,3785.0,3050.0,0.17050691244239632,966.0,1146.0,1520.0,2110.0,3911.0,3035.0,0.16253443526170802,1102.0,1260.0,1620.0,2290.0,4045.0,3283.0,0.17135549872122766,1082.0,1280.0,1670.0,2254.0,4252.0,3251.0,0.1488277268093782,1050.0,1262.0,1678.0,2318.0,4157.0,3365.0,0.16016016016016016,1152.0,1422.0,1860.0,2668.0,4398.0,3634.0,0.1784452296819788,,,,,,,,,,,,,,
86,S,-61.76112860190341,-33.601709141063964,116.67997649999997,BCR,19/20,1068,349.0,619.0,300.0,5624.0,2342.0,1077.0,0.8987170830519919,342.0,568.0,275.0,5892.0,2367.0,1046.0,0.9108156315874818,219.0,468.0,221.0,5480.0,2209.0,924.0,0.9224697421505,224.0,546.0,223.0,4908.0,1997.0,876.0,0.9130773728318068,217.0,718.0,355.0,4256.0,2075.0,933.0,0.8460203860333984,792.0,1124.0,1648.0,2470.0,3819.0,2639.0,0.19961146187469644,727.0,933.0,1170.0,1996.0,3329.0,2597.0,0.260897030953885,727.0,937.0,1088.0,2038.0,3304.0,2481.0,0.3039027511196417,491.0,803.0,717.0,2562.0,2815.0,1847.0,0.5626715462031107,498.0,734.0,1001.0,1794.0,3237.0,2333.0,0.2837209302325581,3394.0,3516.0,3834.0,4364.0,5114.0,4658.0,0.06464991461332033,519.0,676.0,985.0,1760.0,3000.0,2359.0,0.28233151183970856,948.0,1354.0,1658.0,2414.0,2839.0,2166.0,0.1856581532416503,365.0,621.0,696.0,1974.0,2727.0,2133.0,0.4786516853932584,3394.0,3454.0,3566.0,3616.0,3211.0,2754.0,0.006961849067112225,1118.0,1200.0,1288.0,2166.0,1910.0,1491.0,0.254198031268095,602.0,767.0,744.0,2562.0,2526.0,1666.0,0.5499092558983666,408.0,743.0,722.0,2810.0,2630.0,1678.0,0.5911664779161948,418.0,636.0,520.0,3264.0,2104.0,1204.0,0.7251585623678647,432.0,678.0,548.0,3212.0,2188.0,1176.0,0.7085106382978723,452.0,666.0,581.0,2608.0,2044.0,1273.0,0.6356224521793665,457.0,771.0,951.0,2276.0,2427.0,1736.0,0.410598078710877,,,,,,,,,,,,,,
87,S,-61.76700609685385,-33.59869731422964,117.40997649999996,BCR,19/20,1069,358.0,639.0,305.0,5156.0,2255.0,1080.0,0.8882988463651346,346.0,594.0,278.0,5612.0,2264.0,1008.0,0.9056027164685908,237.0,494.0,212.0,5504.0,2167.0,900.0,0.9258222533240028,221.0,564.0,223.0,5156.0,1952.0,863.0,0.9170849600297452,238.0,778.0,381.0,4444.0,2007.0,883.0,0.8420725388601036,437.0,658.0,982.0,1740.0,2865.0,2037.0,0.2784717119764879,813.0,1052.0,1482.0,2176.0,3541.0,2747.0,0.18972115910333515,852.0,1046.0,1412.0,2010.0,3536.0,2789.0,0.17475160724722386,799.0,937.0,1224.0,1852.0,3290.0,2617.0,0.2041612483745124,764.0,957.0,1264.0,1856.0,3452.0,2696.0,0.18974358974358974,583.0,723.0,861.0,1266.0,2165.0,1478.0,0.19040902679830748,723.0,868.0,1206.0,1784.0,3222.0,2550.0,0.19331103678929765,1312.0,1648.0,1938.0,2496.0,3006.0,2305.0,0.12584573748308525,576.0,729.0,1046.0,1592.0,3194.0,2721.0,0.20697498104624715,3354.0,3464.0,3658.0,3560.0,3368.0,2862.0,-0.013577168190634523,1298.0,1340.0,1526.0,1882.0,2044.0,1726.0,0.1044600938967136,831.0,916.0,1218.0,1764.0,3267.0,2913.0,0.18309859154929575,693.0,906.0,1286.0,1876.0,3416.0,2950.0,0.18659076533839344,957.0,1098.0,1454.0,2168.0,3644.0,3298.0,0.1971286581998896,919.0,1114.0,1490.0,2158.0,3818.0,3225.0,0.18311403508771928,809.0,1050.0,1194.0,2664.0,3449.0,2737.0,0.3810264385692068,329.0,555.0,497.0,3282.0,2507.0,1670.0,0.7369674517068008,,,,,,,,,,,,,,
88,M,-61.77153822221111,-33.59992668836594,118.36997649999999,BCR,19/20,1070,379.0,536.0,348.0,3842.0,1696.0,768.0,0.833890214797136,371.0,601.0,385.0,3676.0,1752.0,807.0,0.8103915291800049,520.0,757.0,1036.0,2118.0,2639.0,1716.0,0.3430564362714014,495.0,682.0,1068.0,1632.0,2770.0,2046.0,0.2088888888888889,498.0,691.0,1120.0,1630.0,2937.0,2090.0,0.18545454545454546,1064.0,1498.0,2142.0,2964.0,4285.0,3110.0,0.1609870740305523,1002.0,1388.0,1814.0,2886.0,3979.0,2984.0,0.2280851063829787,890.0,1222.0,1562.0,2808.0,3816.0,2774.0,0.2851258581235698,631.0,1016.0,1016.0,3062.0,2880.0,1868.0,0.5017165277096616,641.0,982.0,1348.0,2800.0,3274.0,2244.0,0.3500482160077146,601.0,845.0,1144.0,1722.0,2237.0,1537.0,0.2016748080949058,589.0,866.0,1324.0,2276.0,3249.0,2437.0,0.2644444444444444,1252.0,1600.0,1968.0,2618.0,3065.0,2332.0,0.141735717400785,552.0,811.0,1268.0,1996.0,3368.0,2768.0,0.22303921568627447,3660.0,3876.0,4144.0,4172.0,4230.0,3714.0,0.0033670033670033673,1466.0,1526.0,1724.0,2296.0,2235.0,1894.0,0.14228855721393036,1020.0,1294.0,1758.0,2612.0,3977.0,3364.0,0.1954233409610984,961.0,1306.0,1920.0,2764.0,4101.0,3346.0,0.1801878736122972,1112.0,1360.0,1882.0,2754.0,4188.0,3673.0,0.18809318377911996,1116.0,1428.0,1970.0,2722.0,4391.0,3637.0,0.16027280477408354,952.0,1212.0,1618.0,2294.0,3819.0,3394.0,0.17280163599182005,1038.0,1318.0,1794.0,2622.0,4127.0,3682.0,0.1875,,,,,,,,,,,,,,
89,M,-61.76980584196599,-33.6078113361242,119.80997650000006,BCR,19/20,1071,387.0,606.0,341.0,4384.0,1783.0,780.0,0.8556613756613757,386.0,630.0,360.0,4308.0,1824.0,802.0,0.8457583547557841,307.0,645.0,383.0,3874.0,1836.0,825.0,0.8200610758750294,358.0,754.0,611.0,3298.0,2082.0,1091.0,0.68738807879253,423.0,818.0,877.0,2964.0,2527.0,1350.0,0.543348086435824,454.0,653.0,893.0,1444.0,2507.0,1785.0,0.23577235772357724,455.0,602.0,825.0,1412.0,2421.0,1855.0,0.262405006705409,403.0,548.0,750.0,1324.0,2417.0,1767.0,0.2767598842815815,973.0,1334.0,2020.0,3260.0,3858.0,2668.0,0.2348484848484849,993.0,1476.0,2250.0,3316.0,4242.0,2944.0,0.1915199425080848,1464.0,2072.0,2094.0,2708.0,2680.0,1631.0,0.12786339025406082,830.0,1192.0,1802.0,2802.0,3569.0,2525.0,0.21720243266724587,1056.0,1460.0,2004.0,2688.0,3102.0,2249.0,0.14578005115089515,752.0,1038.0,1510.0,2264.0,3755.0,2953.0,0.1997880233174351,4012.0,4192.0,4420.0,4516.0,4478.0,3866.0,0.010743061772605192,1304.0,1504.0,1838.0,2470.0,2655.0,2086.0,0.1467038068709378,1132.0,1378.0,1864.0,2764.0,4247.0,3290.0,0.1944684528954192,1094.0,1460.0,2060.0,2910.0,4403.0,3289.0,0.1710261569416499,1154.0,1446.0,1932.0,2928.0,4451.0,3510.0,0.20493827160493827,1170.0,1484.0,1968.0,2890.0,4593.0,3410.0,0.1897900370522849,1054.0,1336.0,1810.0,2562.0,4303.0,3459.0,0.17200365965233302,1222.0,1522.0,2106.0,2890.0,4721.0,3824.0,0.15692554043234588,,,,,,,,,,,,,,
90,M,-61.77522689770314,-33.61199789878395,119.32997650000004,BCR,19/20,1072,362.0,529.0,328.0,3804.0,1702.0,803.0,0.8412391093901258,356.0,537.0,345.0,3688.0,1739.0,823.0,0.8289114802876271,343.0,662.0,552.0,2652.0,2050.0,1101.0,0.6554307116104869,457.0,690.0,1058.0,2070.0,2811.0,1823.0,0.3235294117647059,504.0,756.0,1252.0,2126.0,3094.0,1923.0,0.25873297809354645,476.0,626.0,854.0,1410.0,2514.0,1823.0,0.24558303886925795,516.0,656.0,869.0,1490.0,2555.0,1926.0,0.2632471386180585,1021.0,1444.0,2048.0,3222.0,4405.0,3156.0,0.22277039848197344,968.0,1324.0,1794.0,3108.0,3833.0,2697.0,0.26805385556915545,888.0,1266.0,1780.0,3056.0,4119.0,2905.0,0.2638544251447477,1396.0,1590.0,1664.0,2522.0,2932.0,2286.0,0.20496894409937888,653.0,942.0,1348.0,2722.0,3222.0,2292.0,0.3375921375921376,1028.0,1378.0,1780.0,2648.0,2927.0,2101.0,0.1960252935862692,684.0,913.0,1350.0,2154.0,3628.0,2859.0,0.2294520547945205,3680.0,3754.0,3914.0,3868.0,3590.0,2977.0,-0.005911076843998972,1224.0,1372.0,1698.0,2362.0,2735.0,2145.0,0.16354679802955666,1118.0,1334.0,1860.0,2712.0,4377.0,3388.0,0.18635170603674545,1054.0,1426.0,2034.0,2898.0,4498.0,3360.0,0.17518248175182485,1210.0,1492.0,2066.0,2972.0,4712.0,3688.0,0.1798332671695117,1240.0,1562.0,2132.0,2958.0,4912.0,3676.0,0.16227897838899805,1188.0,1506.0,2104.0,2912.0,4733.0,3745.0,0.16108452950558216,1298.0,1656.0,2318.0,3254.0,4995.0,3993.0,0.16798277099784634,,,,,,,,,,,,,,
